"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2022-090955","特願2020-203577","2020/12/08","2022/06/20","燃料ガスの吸着貯蔵システム","ルノー　エス．ア．エス．,日産自動車株式会社","B01D53/14,200,B01D53/62,B01D53/78,F17C11/00@A","(57)【要約】
【課題】簡易な熱交換を実現するとともにシステムの重<BR>量化を回避する燃料ガスの吸着貯蔵システムを提供する<BR>。
【解決手段】本発明の吸着貯蔵システム１００によれば<BR>、燃料ガスを貯蔵・放出可能な吸着材１１１が充填され<BR>た燃料ガス貯蔵部１１と、燃料ガス貯蔵部１１を循環す<BR>るとともに二酸化炭素を貯蔵・放出可能な吸収液３１と<BR>、を含み、燃料ガス貯蔵部１１と吸収液３１が熱的に互<BR>いに接続されている。
【選択図】図１
","特開2022-090955","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-090955/0D0415FDA693B5BD2D31587A92B0B741D71E852A4D4237B593C9D8E77F847568/11/ja"
"特開2022-088131","特願2020-200403","2020/12/02","2022/06/14","メタノール製造システムおよびメタノール製造方法","三菱重工業株式会社","C07C29/152,C07B31/00,C07C31/04,B01D53/14,200,B01D71/02,500,B01D53/047,C25B1/00@Z,C25B9/00@Z","(57)【要約】
【課題】改質器を拡張せずに、メタノール製造能力を向<BR>上することができ、ＣＯ２排出量低減が可能なメタノー<BR>ル製造システムおよびメタノール製造方法を提供する。
【解決手段】本開示のメタノール製造システム１０は、<BR>原料ガス中のメタンを改質し、ＣＯとＨ２とを含有する<BR>改質ガスを生成する反応炉２を備える改質器３と、ＣＯ<BR>２を還元してＣＯを含有する還元後ガスを生成する還元<BR>後ガス生成器４と、反応炉２で生成された改質ガスと還<BR>元後ガス生成器４で生成された還元後ガスとからメタノ<BR>ールを含有するメタノール含有ガスを生成するメタノー<BR>ル含有ガス生成器５と、を備える。
【選択図】図１
","特開2022-088131","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-088131/D1A08721F686DFD70081D3A04998F6154A8708CE88C05DCC941BE4E7763198CD/11/ja"
"特開2022-086381","特願2020-198341","2020/11/30","2022/06/09","二酸化炭素吸収材及びそれを使用する排煙中の二酸化炭素回収方法。","株式会社アムスエンジニアリング","B09B3/00,301@M,B09B3/00,B01J20/04@C,B01D53/78,B01D53/62,C01B32/50,B09B3/00,304@G,B09B101:30,B09B3/20,B09B3/70","(57)【要約】
【解決すべき課題】
  石炭灰により空気あるいは排ガス中の二酸化炭素を回<BR>収するとともに石炭灰中に含まれる重金属や有害物質を<BR>不溶化する方法を提供すること
【解決手段】
  酸化マグネシウム、石膏、ドロマイト、硫酸第一鉄、<BR>熔成リン肥、及びカンラン石（Mg2SiO4、Fe2SiO4）を含<BR>む固化・不溶化剤を、石炭の燃焼装置の燃焼残滓及び排<BR>ガスから回収される石炭灰に添加混合し固化した二酸化<BR>炭素吸収材と、二酸化炭素含有ガスを接触させる。
【選択図】図２
","特開2022-086381","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-086381/2A27C9079CAA12A3BD99AE83760775A5BD80A59B74222A5745CE6B81F43771A4/11/ja"
"特開2022-085754","特願2020-197600","2020/11/27","2022/06/08","吸収液および分離回収方法","株式会社トクヤマ","B01D53/14,210,B01D53/14,220","(57)【要約】
【課題】二酸化炭素を含むガスから二酸化炭素を分離回収するために必要なエネルギー量<BR>が小さい吸収液等を提供する。
【解決手段】吸収液は、第１級アミン、第２級アミンおよび第３級アミンからなる群より<BR>選択される少なくとも１つのアミンを含むアミン成分と、１０質量％以上の水と、５質量<BR>％以上の親水性有機溶媒と、を含む。
【選択図】なし
","特開2022-085754","","","","","審査中","審査請求","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-085754/4D94F2774DF252EC9DEE27FE32B3081CEDD8009F6074F5E8D4EE4CB122238F66/11/ja"
"特開2022-085752","特願2020-197597","2020/11/27","2022/06/08","二酸化炭素を含むガスから二酸化炭素を分離回収するための吸収液および二酸化炭素の分離回収方法","株式会社トクヤマ","B01D53/14,210,B01D53/14,220","(57)【要約】
【課題】二酸化炭素の吸収量を維持しつつ、放散エネルギーを低減することができる吸収<BR>液等の実現。
【解決手段】本発明の吸収液は、第３級アミンと、第１級アミンおよび第２級アミンから<BR>なる群より選択される少なくとも１つのアミンと、を含む、３０質量％以上７０質量％以<BR>下のアミン混合物、および、界面活性剤、を含む。アミン混合物と二酸化炭素との反応熱<BR>は、二酸化炭素１ｍｏｌ当たり７０ｋＪ以下である。
【選択図】なし
","特開2022-085752","","","","","審査中","審査請求","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-085752/3093945D4CE79253FF7B2BCE28E24C0548C1661B36E951B5A75555C396057192/11/ja"
"特開2022-081526","特願2022-026882","2022/02/24","2022/05/31","生物起源の活性炭ならびにそれを作製および使用する方法","カーボン　テクノロジー　ホールディングス，　エルエルシー","B01D53/64,100,B03C1/00@C,B01D53/46,B01D53/50,100,B01D53/52,B01D53/56,100,B01D53/58,B01D53/62,B01D53/62,100,B01D53/64,B01D53/66,B01D53/72,B01D53/83,C02F1/28@A,C02F1/28@D,C02F1/28@B,C02F1/28@C,B03C3/02@B,C01B32/318","(57)【要約】      （修正有）
【課題】ガス相排出流から少なくとも１つの汚染物を減<BR>少させるか、または除去する方法を提供する。
【解決手段】少なくとも１つの汚染物を含むガス流と、<BR>添加物および少なくとも５５重量％の炭素を含み、その<BR>一部はグラフェンとして存在し得、２０００を超えるヨ<BR>ウ素価を有する生物起源の活性炭組成物を含む活性炭粒<BR>子と接触させて、汚染物吸着粒子を発生させた後、ガス<BR>相排出物流から前記汚染物吸着粒子の少なくとも一部を<BR>分離して、汚染物が減少したガス相排出流を生成する。
【選択図】図１６
","特開2022-081526","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-081526/F6FC43379CB15C085C9999BDC45F61C957B94538D95FB04E338A9522625BD57D/11/ja"
"特許7075152","特願2021-152352","2021/09/17","2022/05/25","二酸化炭素の固定装置及び二酸化炭素の固定方法","日本船舶表示株式会社","B01D53/92,240,B01D53/92,331,C02F1/42@E,B01D53/14,210,C01F11/18@B,C01B32/50,B01D53/14,200","(57)【要約】
【課題】二酸化炭素を効率よく回収することができ、か<BR>つ、小さくすることができる二酸化炭素の固定装置、及<BR>び二酸化炭素の固定方法を提供する。
【解決手段】湿式の物理吸収により二酸化炭素を吸収液<BR>Ｓ中に捕捉する捕捉容器１０と、二酸化炭素が捕捉され<BR>た吸収液Ｓを断続的に加圧する第一の加圧容器１１と、<BR>吸収液Ｓにアルカリを注入する第一の注入ポンプ１３と<BR>、吸収液Ｓに塩化カルシウムを注入する第二の注入ポン<BR>プ１４と、捕捉容器１０の出口から吸収液Ｓを排出し、<BR>吸収液Ｓを捕捉容器１０の入り口に戻す循環経路１５１<BR>～１５４と、循環経路１５１～１５４の一部を迂回して<BR>、第一の加圧容器１１を経由させる迂回経路１６１～１<BR>６２と、第一の加圧容器１１から取り出された吸収液Ｓ<BR>の廃液から、炭酸カルシウムを分離回収する固液分離機<BR>１７と、を備える、二酸化炭素の固定装置１。
【選択図】図１
","特開2023-035744","","特許7075152","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-7075152/EBC01D056AF4BAE7162E06FA3F648A7E692A5BB94581F93F2F23134D52505627/15/ja"
"特開2022-076367","特願2020-186743","2020/11/09","2022/05/19","アルコール及びアミンを有する炭素回収溶媒及びかかる溶媒を使用する方法","カーボン　クリーン　ソリューションズ　リミテッド","B01D53/14,210,B01D53/62,B01D53/78,C01B32/50","(57)【要約】      （修正有）
【課題】排気ガスからＣＯ２を吸収分離するための改善<BR>された溶媒を提供する。
【解決手段】溶媒は、２－アミノ－２－メチルプロポノ<BR>ール、２－ピペラジン－１－エチルアミン、ジエチレン<BR>トリアミン、２－メチルアミノ－２－メチル－１－プロ<BR>パノール、及び炭酸カリウム又は炭酸カリウム緩衝塩の<BR>水性混合物を含み得る。溶媒はまた、約７５重量％未満<BR>の溶解媒質（すなわち、水）を含んでもよく、単一の液<BR>相を有し得る。溶媒及び方法は、好ましい再生エネルギ<BR>ー、化学的安定性、蒸気圧、総熱消費量、正味の循環容<BR>量、及び反応キネティクスを有する。
【選択図】図１
","特開2022-076367","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-076367/E861EC09A1978CCEFD9E9758044E3259A9FBA3FEC6F86FE238F400189A289AD4/11/ja"
"特開2022-075298","特願2020-185996","2020/11/06","2022/05/18","空気調和システム、ビル空調システム及び二酸化炭素回収方法","清水建設株式会社","B01D53/047,F24F1/0355,B01D53/14,100,B01D53/18,130,B01D53/04,110,C01B32/50","(57)【要約】
【課題】二酸化炭素を回収し、回収した二酸化炭素を有<BR>効利用できる空気調和システム。
【解決手段】二酸化炭素の濃度が増大する二酸化炭素増<BR>大部４０と、吸脱着部５０と、回収部６０と、を有し、<BR>吸脱着部５０は、二酸化炭素吸着能を有する吸着剤を有<BR>し、二酸化炭素増大部４０から、吸脱着部５０に二酸化<BR>炭素を含む処理対象空気を供給して、前記吸着剤に前記<BR>処理対象空気を接触させることで、前記処理対象空気か<BR>ら二酸化炭素の一部又は全部を前記吸着剤に吸着させて<BR>処理済空気とし、前記処理済空気を吸脱着部５０から排<BR>出し、前記吸着剤に吸着している二酸化炭素を脱着し、<BR>脱着した前記二酸化炭素を吸脱着部５０から排出し、回<BR>収部６０に供給する、空気調和システム１。
【選択図】図１
","特開2022-075298","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-075298/5572F7191CCF4C552E418E63B10E77D0DBEE108EC5E3D041BC69B33694EE414E/11/ja"
"特許7068733","特願2021-162039","2021/09/30","2022/05/17","二酸化炭素排出量削減製品の製造方法","三登商事株式会社","B01D53/62,B01J20/28@A,B01J20/16,B01J20/10@C,B01J20/10@A,B01J20/06@A,B01J20/06@B,B01D53/81,B01D53/14,100,B32B27/18@Z,B05D7/24,303@A","(57)【要約】
【課題】種々の基材に対して原料として配合するのではなく、既存の種々の基材に対して<BR>付与することにより二酸化炭素吸収物質を適用でき、かつ、基材を燃焼した際に発生する<BR>二酸化炭素排出量を削減することのできる、二酸化炭素排出量削減製品の製造方法を提供<BR>する。
【解決手段】一般消費者向けまたは産業用途向け製品が焼却処分される際に、一般消費者<BR>向けまたは産業用途向け製品から発生する二酸化炭素の排出量を削減するための、二酸化<BR>炭素排出量削減製品の製造方法であり、一般消費者向けまたは産業用途向け製品の基材に<BR>対して、二酸化炭素吸収カプセルの分散液を付与し、二酸化炭素吸収層を形成する工程を<BR>含み、二酸化炭素吸収カプセルは、二酸化炭素吸収物質を、両親媒性脂質の脂質二重層内<BR>に取り込んだ構造であり、二酸化炭素吸収カプセルの含有量は、二酸化炭素吸収層に対し<BR>、固形分換算で、３～１５質量％であり、二酸化炭素吸収層の厚みは、２～１００μｍで<BR>あり、基材は、プラスチック基材、布地、皮革または紙であり、一般消費者向けまたは産<BR>業用途向け製品は、樹脂製品、布製品、皮革製品または紙製品である、二酸化炭素排出量<BR>削減製品の製造方法。
【選択図】なし
","特開2022-151532","","特許7068733","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-7068733/4C933996570F497B51FDB79EDC00711441B5F2B8165E8F2A20A2965CA4BD1F8B/15/ja"
"特開2022-071518","特願2020-180535","2020/10/28","2022/05/16","ＣＯ２回収システム","イビデン株式会社","B01D53/62,F23J15/00@Z,B01D53/82,B01D53/96,B01D53/04,110,C01B32/50","(57)【要約】      （修正有）
【課題】ＣＯ２の長距離輸送を行わずに、需要者の近く<BR>でＣＯ２を回収し、回収したＣＯ２を需要者が使用する<BR>ことができるＣＯ２回収システムを提供する。
【解決手段】事業所に設置された小型発電装置によりＣ<BR>Ｏ２を発生させるＣＯ２発生手段１１、及び、発生した<BR>ＣＯ２を回収するＣＯ２回収手段１２を有するＣＯ２回<BR>収機構１０と、需要者によりＣＯ２の需要情報が入力さ<BR>れる入力部２１、及び、入力された上記需要情報を送信<BR>する送信部２２を有するＣＯ２需要者端末２０と、送信<BR>部２２から送信された上記需要情報を受信する受信部３<BR>１、受信した上記需要情報に基づいてＣＯ２回収量を演<BR>算する演算部３２、及び、演算されたＣＯ２回収量情報<BR>をＣＯ２回収機構１０に送信する送信部３３を有する需<BR>要情報処理端末３０と、を備え、ＣＯ２回収機構１０は<BR>送信されたＣＯ２回収量情報を受信する受信部１３を有<BR>し、受信したＣＯ２回収量情報に基づきＣＯ２回収運転<BR>を行う。
【選択図】図１
","特開2022-071518","","","","","審査中","審査請求","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-071518/F75D69DC38C3C6369FCB2DC304C3C15D44E6622D7BF8D96B0555CADA72B6F803/11/ja"
"特開2022-067482","特願2020-176207","2020/10/20","2022/05/06","構造体及び該構造体を備えた二酸化炭素回収装置","イビデン株式会社","B01D53/62,B01J20/28@A,B01D53/82,C01B32/50,C01B32/336,C01B32/30,C01B32/318","(57)【要約】
【課題】  効率よく、二酸化炭素を吸着・吸収すること<BR>ができ、二酸化炭素を脱着・放出するコストも低く抑え<BR>ることが可能な構造体を提供する。
【解決手段】  基体と、担持体と、前記担持体に担持さ<BR>れた二酸化炭素を吸脱着する吸着剤とからなる反応層と<BR>、前記反応層を加熱するための加熱層と、が交互に積層<BR>された二酸化炭素回収用の構造体であって、二つの前記<BR>加熱層の間にある前記反応層の幅は、２０～１００ｃｍ<BR>であり、前記反応層の体積比率（反応層の体積／（反応<BR>層の体積＋加熱層の体積））は、０．６～０．９である<BR>ことを特徴とする構造体。
【選択図】  図１
","特開2022-067482","","","","","審査中","審査請求","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-067482/8E3D8B231ECC8908C5ECEB3C7F94AD8983688B1135D669E06E530A310D9C7851/11/ja"
"特開2022-067481","特願2020-176206","2020/10/20","2022/05/06","構造体及び該構造体を備えた二酸化炭素回収装置","イビデン株式会社","B01J20/34@H,B01D53/62,B01D53/14,100,C01B32/336,C01B32/50,C01B32/30,C01B32/318","(57)【要約】
【課題】  効率よく、二酸化炭素を吸着・吸収すること<BR>ができ、二酸化炭素を脱着・放出するコストも低く抑え<BR>ることが可能な構造体を提供する。
【解決手段】  二酸化炭素の吸脱着を行う反応層と前記<BR>反応層を加熱するための加熱層が交互に積層された二酸<BR>化炭素回収用の構造体であって、前記反応層は、基体と<BR>、担持体と、担持体に担持された二酸化炭素を吸脱着す<BR>る吸着剤とからなることを特徴とする構造体。
【選択図】  図１
","特開2022-067481","","","","","審査中","審査請求","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-067481/1C5099A4EFCDDFC29D8AC1838BB8E47643ABC3FB83CEC6F1E4623910F9F512A3/11/ja"
"特開2022-067389","特願2020-176074","2020/10/20","2022/05/06","ガス状二酸化炭素供給源中の二酸化炭素の回収方法","コスモエンジニアリング株式会社","B01D53/62,B01D53/14,220,B01D53/18,150,B01D53/78,B01D53/96,C01B32/50","(57)【要約】      （修正有）
【課題】低圧のガス状二酸化炭素供給源からの二酸化炭<BR>素の回収方法であり、設備の敷地面積を少なくすること<BR>ができるガス状二酸化炭素供給源中の二酸化炭素の回収<BR>方法を提供する。
【解決手段】ガス状二酸化炭素供給源１から二酸化炭素<BR>５を吸収し、二酸化炭素リッチ吸収液３を得る吸収工程<BR>と、二酸化炭素リッチ吸収液を加熱して、二酸化炭素を<BR>脱離させ、二酸化炭素リーン吸収液４を得、脱離した二<BR>酸化炭素を回収する再生工程と、再生塔用二酸化炭素リ<BR>ーン吸収液貯留槽１４ｂ内の二酸化炭素リーン吸収液を<BR>、吸収塔用二酸化炭素リーン吸収液貯留槽１４ａに移送<BR>する二酸化炭素リーン吸収液移送工程と、吸収塔用二酸<BR>化炭素リッチ吸収液貯留槽１３ａ内の二酸化炭素リッチ<BR>吸収液を、再生塔用二酸化炭素リッチ吸収液貯留槽１３<BR>ｂに移送する二酸化炭素リッチ吸収液移送工程と、を有<BR>するガス状二酸化炭素供給源中の二酸化炭素の回収方法<BR>。
【選択図】図１
","特開2022-067389","","","","","審査中","審査請求","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-067389/EE0350725A83094C61274FF8D7C9F9B45774250EBDD4432271D861DA2CFE983F/11/ja"
"特開2022-067388","特願2020-176073","2020/10/20","2022/05/06","ガス状二酸化炭素供給源中の二酸化炭素の回収方法","コスモエンジニアリング株式会社","B01D53/18,B01D53/14,210,B01D53/62,C01B32/50","(57)【要約】      （修正有）
【課題】少ない反応塔で二酸化炭素を回収することがで<BR>きる、二酸化炭素の回収方法を提供する。
【解決手段】吸収兼再生塔１１に、ガス状二酸化炭素供<BR>給源１と、二酸化炭素リーン吸収液４と、を供給し、該<BR>吸収兼再生塔内で、該ガス状二酸化炭素供給源を該二酸<BR>化炭素リーン吸収液に接触させることにより、該ガス状<BR>二酸化炭素供給源中の二酸化炭素５を、該二酸化炭素リ<BR>ーン吸収液に反応吸収させ、二酸化炭素リッチ吸収液３<BR>を得る吸収工程と、該吸収兼再生塔に、該二酸化炭素リ<BR>ッチ吸収液を供給し、該吸収兼再生塔内で、該二酸化炭<BR>素リッチ吸収液を加熱することにより、該二酸化炭素リ<BR>ッチ吸収液から二酸化炭素を脱離させ、二酸化炭素を回<BR>収すると共に、アミン化合物からなる該二酸化炭素リー<BR>ン吸収液を得る再生工程と、からなり、該吸収工程と該<BR>再生工程とを、交互に繰り返す二酸化炭素の回収方法。
【選択図】図１
","特開2022-067388","","","","","審査中","審査請求","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-067388/954AE159122FB393DA87FBAF26122C3BF123488880CA9C858C95E673A7938992/11/ja"
"特開2022-066275","特願2022-026739","2022/02/24","2022/04/28","工業的プロセスからのＣＯ２排出を減少する方法とシステム","ダウ　グローバル　テクノロジーズ　エルエルシー","B01D53/14,200,B01D53/62,B01D53/78,C10G2/00,C10K1/12","(57)【要約】
【課題】工業的プロセスにおけるＣＯ２排出を減少させ<BR>る方法及び統合システムを提供する。
【解決手段】
  本方法及び統合システム（１００）は、化学吸収剤に<BR>より第１のガス流（１０４）から二酸化炭素（ＣＯ２）<BR>ガスを捕捉し、第１のガス流と比較して高い濃度の一酸<BR>化炭素（ＣＯ）ガス及び低い濃度のＣＯ２ガスを有する<BR>第２のガス流（１０６）を生成する。第２のガス流中の<BR>ＣＯガスは、水素（Ｈ２）ガス（１３８）との発熱反応<BR>（１０８）においてＣ５～Ｃ２０炭化水素を生成するた<BR>めに使用される。発熱反応で生成された熱の少なくとも<BR>一部は、第１のガス流から捕捉されたＣＯ２ガス（１２<BR>８）の遊離による化学吸収剤の再生のため使用される。<BR>発熱反応中に捕捉された熱は、任意に、最初に電力の発<BR>生のために使用され得、電力の発生後に残存する熱は化<BR>学吸収剤を熱的に再生するため使用される。
【選択図】図１
","特開2022-066275","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-066275/41A8FD1E863460B2631BE9585A1B1ED693983D8776C5A8657719FA0FB8FD036E/11/ja"
"特開2022-060720","特願2020-168357","2020/10/05","2022/04/15","ガス処理装置","株式会社神戸製鋼所,株式会社神鋼エンジニアリング＆メンテナンス","B01D53/14,200,B01D53/48,100,B01D53/50,220,B01D53/62,B01D53/78","(57)【要約】
【課題】分流設計を要することなく、リーン液による熱<BR>回収と酸性化合物を含む流体による所望の熱回収効率を<BR>得る。
【解決手段】ガス処理装置１０は、吸収液を受け入れ、<BR>被処理ガス中の酸性化合物を吸収液に吸収させる吸収装<BR>置１２と、吸収装置１２において酸性化合物を吸収した<BR>吸収液が導入される放散装置１４と、吸収液に含まれる<BR>酸性化合物が吸収液から放出されるように放散装置１４<BR>内の吸収液を加熱する加熱部３０と、放散装置１４から<BR>放出された酸性化合物を含む流体と放散装置１４から吸<BR>収装置１２へ供給される前の吸収液とにより、吸収装置<BR>１２から放散装置１４へ供給される前の吸収液を加熱す<BR>る多流体熱交換器１８と、を備えている。
【選択図】図１
","特開2022-060720","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-060720/5F4BBB3A085026B44A73571A13943E2CE4D398324CAEE99B8F0D24B3F4FA7E16/11/ja"
"特許7048125","特願2021-079418","2021/05/10","2022/04/05","二酸化炭素固定装置","反町　健司","B01D53/18,150,B01D53/62,B01D53/78,B01D53/14,210,C01B32/50,C25B1/34,C25B15/08,302,C25B9/13,C25B9/00@Z","(57)【要約】      （修正有）
【課題】二酸化炭素を含む大量の気体から連続的かつ効<BR>率的に二酸化炭素を固定可能とし、現有設備にも容易に<BR>適用可能な二酸化炭素固定装置を提供する。
【解決手段】固定反応液供給装置７Ａとこれに接続され<BR>た複数本のノズル２０と二酸化炭素を含む気体を基端側<BR>から導入し先端側から放出する管状の反応管１０Ａとを<BR>備え、導入した気体にノズルで固定反応液を接触させて<BR>二酸化炭素の固定を行う二酸化炭素固定装置１Ａであっ<BR>て、その反応管は、基端側から先端側に向かって斜め上<BR>向きに配置されるとともに内側面に付着した液体が壁面<BR>を伝って基端側に向かって自重で流下する形状とされ、<BR>ノズルから噴出した固定反応液が気体の二酸化炭素を吸<BR>収しながら反応管内で流下する過程で固定反応を進め、<BR>反応管基端側の固定反応液排出路５に流入して下流側の<BR>フィルタ６で二酸化炭素の固定物が回収可能な状態とな<BR>る、二酸化炭素固定装置である。
【選択図】図１
","特開2022-105973","","特許7048125","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-7048125/04D1F0B4108F254BAEB1336F75D6E4ED38B9A82F838526DD24F75B795E99FE72/15/ja"
"特開2022-050481","特願2021-210961","2021/12/24","2022/03/30","アンモニア媒介二酸化炭素（ＣＯ２）隔離方法及びシステム","ブルー　プラネット　システムズ　コーポレーション","B01D53/14,210,B01D53/14,220,B01D53/62,B01D53/72,200,B01D53/73,C01B32/50","(57)【要約】      （修正有）
【課題】大規模で、実現可能で、費用対効果が高い二酸<BR>化炭素回収隔離の方法およびシステムを提供する。
【解決手段】二酸化炭素（ＣＯ２）の隔離方法が提供さ<BR>れる。本方法の態様は、炭酸アンモニウム水溶液を生成<BR>させるために十分な条件下で、回収用アンモニア水溶液<BR>をガス状ＣＯ２源と接触させることを含む１０２。次い<BR>で、ＣＯ２隔離用固体炭酸塩とアンモニウム塩水溶液と<BR>を生成させるために十分な条件下で、炭酸アンモニウム<BR>水溶液がカチオン源と混合される１０４。次いで、アン<BR>モニウム塩水溶液から回収用アンモニア水溶液が再生さ<BR>れる１０６。また、本方法を実施するように構成された<BR>システムも提供される。
【選択図】図１
","特開2022-050481","","","拒絶2023-012924","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-050481/AF8AFF5238A30AB9DB47BD43CA70B68EDD97A2F537DC5959417DEC4A65761C2C/11/ja"
"特開2022-049431","特願2020-155636","2020/09/16","2022/03/29","酸性ガス吸収剤、酸性ガス除去方法および酸性ガス除去装置","株式会社東芝,東芝エネルギーシステムズ株式会社","B01D53/14,210,B01D53/18,110,B01D53/18,130,B01D53/18,150,B01D53/62,B01D53/52,200,B01D53/72,200,C07C215/14,C01B32/50,C07D295/13","(57)【要約】
【課題】二酸化炭素等の酸性ガスの回収量が高い酸性ガ<BR>ス吸収剤、並びにこれを用いた酸性ガス除去装置および<BR>酸性ガス除去方法を提供する。
【解決手段】実施形態の酸性ガス吸収剤は、下記一般式<BR>（１）で表されるジアミン化合物を少なくとも１種含有<BR>する。
          Ｒ１Ｒ２Ｎ－（ＣＲ３Ｒ４）ｎ－ＮＲ５Ｒ６<BR>               式（１）
［上記式（１）中、Ｒ１、Ｒ２、Ｒ５、Ｒ６は、炭素数<BR>３～６の置換または非置換の分岐状アルキル基、水素原<BR>子、炭素数１～４のアルキル基、ヒドロキシアルキル基<BR>のいずれかを表す。ただし、Ｒ１、Ｒ２の少なくとも１<BR>つは、炭素数３～６の置換または非置換の分岐状アルキ<BR>ル基、Ｒ５、Ｒ６の少なくとも１つは、ヒドロキシアル<BR>キル基である。Ｒ３、Ｒ４は、水素原子、メチル基、エ<BR>チル基のいずれかである。ｎは、１から６の整数である<BR>。］
【選択図】図１
","特開2022-049431","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-049431/A607DE0D64EF59D1CDB1614A89E373D8AE720C015EBF3176285F9B777011B898/11/ja"
"特開2022-048960","特願2021-030683","2021/02/26","2022/03/28","酸性ガス吸収剤、酸性ガスの除去方法および酸性ガス除去装置","株式会社東芝,東芝エネルギーシステムズ株式会社","B01D53/14,210,B01D53/14,220","(57)【要約】
【課題】放散性が低い酸性ガス吸収剤、その酸性ガス吸<BR>収剤を用いた酸性ガスの除去方法および酸性ガス除去装<BR>置の提供。
【解決手段】アルキルジアルカノールアミン、ヒドロキ<BR>シアルキルピペラジンなどの特定の第３級アミン化合物<BR>と、ハロゲン非含有イオン性界面活性剤と、水性溶媒と<BR>、を含む酸性ガス吸収剤、その酸性ガス吸収剤を用いる<BR>酸性ガスの除去方法及び装置。
【選択図】図１
","特開2022-048960","","","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-048960/76A6D5C0E067464467639A842DCA480EC69CF895DA883CD0CCBC09C5F3871B50/11/ja"
"特開2022-047388","特願2020-153278","2020/09/11","2022/03/24","酸性ガス除去制御装置、酸性ガス除去制御方法、および酸性ガス除去装置","株式会社東芝,東芝エネルギーシステムズ株式会社","B01D53/40,200,B01D53/62,B01D53/78,B01D53/14,220","(57)【要約】
【課題】吸収液成分の補給や酸成分の除去を好適に行う<BR>ことが可能な酸性ガス除去制御装置を提供する。
【解決手段】一の実施形態によれば、酸性ガス除去装置<BR>は、酸性ガスを含む第１ガスとリーン液とを接触させ、<BR>前記酸性ガスを吸収した前記リーン液であるリッチ液を<BR>排出する吸収部と、前記吸収部により排出された前記リ<BR>ッチ液から前記酸性ガスを分離し、前記酸性ガスと分離<BR>された前記リッチ液である前記リーン液を排出する再生<BR>部と、前記再生部内の前記リッチ液または前記リーン液<BR>の温度を計測する計測部とを備える。さらに、前記酸性<BR>ガス除去装置を制御する酸性ガス除去制御装置は、前記<BR>計測部により計測された前記温度を受信する受信部と、<BR>前記受信部により受信された前記温度に基づいて、前記<BR>リッチ液または前記リーン液への補給液の補給、または<BR>、前記リッチ液または前記リーン液からの酸成分の除去<BR>を制御する制御部とを備える。
【選択図】図１
","特開2022-047388","","","","","審査中","拒絶理由通知","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-047388/0DC09A29DC98A93C9E37CC21A74E0D1538B1741AAE495B1CC863097051D29944/11/ja"
